2025-10-24 23:38:45 | helios | INFO | <module>:39 | 🚀 Starting Helios initialization...
2025-10-26 19:22:57 | helios | INFO | query_agent:193 | ✅ Query completed in 4.66s using hybrid
2025-10-26 19:22:57 | helios | INFO | query_agent:145 | 📥 New query: 'list ceramics...' [Method: Hybrid]
2025-10-26 19:22:58 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 0.91s | Sources: 5 | Query: 'list ceramics...'
2025-10-26 19:22:58 | helios | INFO | query_agent:193 | ✅ Query completed in 0.91s using hybrid
2025-10-26 19:22:58 | helios | INFO | query_agent:145 | 📥 New query: 'strong lightweight affordable metal...' [Method: Hybrid]
2025-10-26 19:22:59 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.80s | Sources: 5 | Query: 'strong lightweight affordable metal...'
2025-10-26 19:22:59 | helios | INFO | query_agent:193 | ✅ Query completed in 1.80s using hybrid
2025-10-26 19:23:21 | helios | INFO | query_agent:145 | 📥 New query: 'materials with yield strength over 800 MPa...' [Method: Hybrid]
2025-10-26 19:23:23 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.71s | Sources: 5 | Query: 'materials with yield strength over 800 MPa...'
2025-10-26 19:23:23 | helios | INFO | query_agent:193 | ✅ Query completed in 1.71s using hybrid
2025-10-26 19:23:23 | helios | INFO | query_agent:145 | 📥 New query: 'materials with density less than 2 g/cc...' [Method: Hybrid]
2025-10-26 19:23:25 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.73s | Sources: 5 | Query: 'materials with density less than 2 g/cc...'
2025-10-26 19:23:25 | helios | INFO | query_agent:193 | ✅ Query completed in 1.73s using hybrid
2025-10-26 19:23:25 | helios | INFO | query_agent:145 | 📥 New query: 'materials under $5 per kg...' [Method: Hybrid]
2025-10-26 19:23:26 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 0.83s | Sources: 5 | Query: 'materials under $5 per kg...'
2025-10-26 19:23:26 | helios | INFO | query_agent:193 | ✅ Query completed in 0.83s using hybrid
2025-10-26 19:23:26 | helios | INFO | query_agent:145 | 📥 New query: 'lightweight corrosion resistant metal...' [Method: Hybrid]
2025-10-26 19:23:28 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.92s | Sources: 5 | Query: 'lightweight corrosion resistant metal...'
2025-10-26 19:23:28 | helios | INFO | query_agent:193 | ✅ Query completed in 1.92s using hybrid
2025-10-26 19:23:28 | helios | INFO | query_agent:145 | 📥 New query: 'high temperature resistant materials...' [Method: Hybrid]
2025-10-26 19:23:30 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.24s | Sources: 5 | Query: 'high temperature resistant materials...'
2025-10-26 19:23:30 | helios | INFO | query_agent:193 | ✅ Query completed in 2.24s using hybrid
2025-10-26 19:23:30 | helios | INFO | query_agent:145 | 📥 New query: 'materials for aerospace applications...' [Method: Hybrid]
2025-10-26 19:23:33 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 3.20s | Sources: 5 | Query: 'materials for aerospace applications...'
2025-10-26 19:23:33 | helios | INFO | query_agent:193 | ✅ Query completed in 3.20s using hybrid
2025-10-26 19:23:33 | helios | INFO | query_agent:145 | 📥 New query: 'density 2.70 g/cc...' [Method: Hybrid]
2025-10-26 19:23:34 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.09s | Sources: 5 | Query: 'density 2.70 g/cc...'
2025-10-26 19:23:34 | helios | INFO | query_agent:193 | ✅ Query completed in 1.09s using hybrid
2025-10-26 19:23:34 | helios | INFO | query_agent:145 | 📥 New query: 'Aluminum 6061-T6 properties...' [Method: Hybrid]
2025-10-26 19:23:36 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.63s | Sources: 5 | Query: 'Aluminum 6061-T6 properties...'
2025-10-26 19:23:36 | helios | INFO | query_agent:193 | ✅ Query completed in 1.63s using hybrid
2025-10-26 19:23:36 | helios | INFO | query_agent:145 | 📥 New query: 'compare stainless steel 304 and 316...' [Method: Hybrid]
2025-10-26 19:23:43 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 7.27s | Sources: 5 | Query: 'compare stainless steel 304 and 316...'
2025-10-26 19:23:43 | helios | INFO | query_agent:193 | ✅ Query completed in 7.27s using hybrid
2025-10-26 19:23:43 | helios | INFO | query_agent:145 | 📥 New query: 'titanium vs aluminum for aerospace...' [Method: Hybrid]
2025-10-26 19:23:47 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 4.19s | Sources: 5 | Query: 'titanium vs aluminum for aerospace...'
2025-10-26 19:23:47 | helios | INFO | query_agent:193 | ✅ Query completed in 4.19s using hybrid
2025-10-26 19:23:47 | helios | INFO | query_agent:145 | 📥 New query: 'most sustainable materials...' [Method: Hybrid]
2025-10-26 19:23:48 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 0.86s | Sources: 5 | Query: 'most sustainable materials...'
2025-10-26 19:23:48 | helios | INFO | query_agent:193 | ✅ Query completed in 0.86s using hybrid
2025-10-26 19:23:48 | helios | INFO | query_agent:145 | 📥 New query: 'recyclable metals...' [Method: Hybrid]
2025-10-26 19:23:50 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.69s | Sources: 5 | Query: 'recyclable metals...'
2025-10-26 19:23:50 | helios | INFO | query_agent:193 | ✅ Query completed in 1.69s using hybrid
2025-10-26 19:23:50 | helios | INFO | query_agent:145 | 📥 New query: 'show me aluminum alloys...' [Method: Hybrid]
2025-10-26 19:23:53 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.86s | Sources: 5 | Query: 'show me aluminum alloys...'
2025-10-26 19:23:53 | helios | INFO | query_agent:193 | ✅ Query completed in 2.86s using hybrid
2025-10-26 19:23:53 | helios | INFO | query_agent:145 | 📥 New query: 'list ceramics...' [Method: Hybrid]
2025-10-26 19:23:54 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 0.80s | Sources: 5 | Query: 'list ceramics...'
2025-10-26 19:23:54 | helios | INFO | query_agent:193 | ✅ Query completed in 0.80s using hybrid
2025-10-26 19:23:54 | helios | INFO | query_agent:145 | 📥 New query: 'strong lightweight affordable metal...' [Method: Hybrid]
2025-10-26 19:23:56 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.44s | Sources: 5 | Query: 'strong lightweight affordable metal...'
2025-10-26 19:23:56 | helios | INFO | query_agent:193 | ✅ Query completed in 2.44s using hybrid
2025-10-26 19:23:56 | helios | INFO | query_agent:145 | 📥 New query: 'materials with yield strength over 800 MPa...' [Method: Semantic-only]
2025-10-26 19:23:57 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.01s | Sources: 5 | Query: 'materials with yield strength over 800 MPa...'
2025-10-26 19:23:57 | helios | INFO | query_agent:193 | ✅ Query completed in 1.01s using semantic_only
2025-10-26 19:23:57 | helios | INFO | query_agent:145 | 📥 New query: 'materials with density less than 2 g/cc...' [Method: Semantic-only]
2025-10-26 19:23:58 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 0.82s | Sources: 5 | Query: 'materials with density less than 2 g/cc...'
2025-10-26 19:23:58 | helios | INFO | query_agent:193 | ✅ Query completed in 0.82s using semantic_only
2025-10-26 19:23:58 | helios | INFO | query_agent:145 | 📥 New query: 'materials under $5 per kg...' [Method: Semantic-only]
2025-10-26 19:23:59 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.08s | Sources: 5 | Query: 'materials under $5 per kg...'
2025-10-26 19:23:59 | helios | INFO | query_agent:193 | ✅ Query completed in 1.08s using semantic_only
2025-10-26 19:23:59 | helios | INFO | query_agent:145 | 📥 New query: 'lightweight corrosion resistant metal...' [Method: Semantic-only]
2025-10-26 19:24:02 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.62s | Sources: 5 | Query: 'lightweight corrosion resistant metal...'
2025-10-26 19:24:02 | helios | INFO | query_agent:193 | ✅ Query completed in 2.62s using semantic_only
2025-10-26 19:24:02 | helios | INFO | query_agent:145 | 📥 New query: 'high temperature resistant materials...' [Method: Semantic-only]
2025-10-26 19:24:04 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.59s | Sources: 5 | Query: 'high temperature resistant materials...'
2025-10-26 19:24:04 | helios | INFO | query_agent:193 | ✅ Query completed in 2.59s using semantic_only
2025-10-26 19:24:04 | helios | INFO | query_agent:145 | 📥 New query: 'materials for aerospace applications...' [Method: Semantic-only]
2025-10-26 19:24:05 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.18s | Sources: 5 | Query: 'materials for aerospace applications...'
2025-10-26 19:24:05 | helios | INFO | query_agent:193 | ✅ Query completed in 1.18s using semantic_only
2025-10-26 19:24:05 | helios | INFO | query_agent:145 | 📥 New query: 'density 2.70 g/cc...' [Method: Semantic-only]
2025-10-26 19:24:06 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 0.77s | Sources: 5 | Query: 'density 2.70 g/cc...'
2025-10-26 19:24:06 | helios | INFO | query_agent:193 | ✅ Query completed in 0.77s using semantic_only
2025-10-26 19:24:06 | helios | INFO | query_agent:145 | 📥 New query: 'Aluminum 6061-T6 properties...' [Method: Semantic-only]
2025-10-26 19:24:07 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 1.26s | Sources: 5 | Query: 'Aluminum 6061-T6 properties...'
2025-10-26 19:24:07 | helios | INFO | query_agent:193 | ✅ Query completed in 1.26s using semantic_only
2025-10-26 19:24:07 | helios | INFO | query_agent:145 | 📥 New query: 'compare stainless steel 304 and 316...' [Method: Semantic-only]
2025-10-26 19:24:11 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 3.37s | Sources: 5 | Query: 'compare stainless steel 304 and 316...'
2025-10-26 19:24:11 | helios | INFO | query_agent:193 | ✅ Query completed in 3.37s using semantic_only
2025-10-26 19:24:11 | helios | INFO | query_agent:145 | 📥 New query: 'titanium vs aluminum for aerospace...' [Method: Semantic-only]
2025-10-26 19:24:17 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 6.69s | Sources: 5 | Query: 'titanium vs aluminum for aerospace...'
2025-10-26 19:24:17 | helios | INFO | query_agent:193 | ✅ Query completed in 6.69s using semantic_only
2025-10-26 19:24:17 | helios | INFO | query_agent:145 | 📥 New query: 'most sustainable materials...' [Method: Semantic-only]
2025-10-26 19:24:18 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 0.48s | Sources: 5 | Query: 'most sustainable materials...'
2025-10-26 19:24:18 | helios | INFO | query_agent:193 | ✅ Query completed in 0.48s using semantic_only
2025-10-26 19:24:18 | helios | INFO | query_agent:145 | 📥 New query: 'recyclable metals...' [Method: Semantic-only]
2025-10-26 19:24:20 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.09s | Sources: 5 | Query: 'recyclable metals...'
2025-10-26 19:24:20 | helios | INFO | query_agent:193 | ✅ Query completed in 2.09s using semantic_only
2025-10-26 19:24:20 | helios | INFO | query_agent:145 | 📥 New query: 'show me aluminum alloys...' [Method: Semantic-only]
2025-10-26 19:24:23 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.62s | Sources: 5 | Query: 'show me aluminum alloys...'
2025-10-26 19:24:23 | helios | INFO | query_agent:193 | ✅ Query completed in 2.62s using semantic_only
2025-10-26 19:24:23 | helios | INFO | query_agent:145 | 📥 New query: 'list ceramics...' [Method: Semantic-only]
2025-10-26 19:24:24 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 0.92s | Sources: 5 | Query: 'list ceramics...'
2025-10-26 19:24:24 | helios | INFO | query_agent:193 | ✅ Query completed in 0.92s using semantic_only
2025-10-26 19:24:24 | helios | INFO | query_agent:145 | 📥 New query: 'strong lightweight affordable metal...' [Method: Semantic-only]
2025-10-26 19:24:26 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: SUCCESS | Response Time: 2.01s | Sources: 5 | Query: 'strong lightweight affordable metal...'
2025-10-26 19:24:26 | helios | INFO | query_agent:193 | ✅ Query completed in 2.01s using semantic_only
2025-10-26 19:32:49 | helios | INFO | compare_retrieval_methods:219 | 📊 Comparison request for: 'Aluminum 6061-T6'
2025-10-26 19:32:49 | helios | INFO | compare_methods:116 | 📊 Comparing retrieval methods for: 'Aluminum 6061-T6'
2025-10-26 19:32:49 | helios | INFO | compare_methods:129 |   Semantic: ['Aluminum 6061-T6', 'Aluminum 7075-T6', 'Aluminum 2024-T3']
2025-10-26 19:32:49 | helios | INFO | compare_methods:130 |   Keyword:  ['Aluminum 6061-T6', 'Aluminum 5052-H32', 'Aluminum 2024-T3']
2025-10-26 19:32:49 | helios | INFO | compare_methods:131 |   Hybrid:   ['Aluminum 6061-T6', 'Aluminum 7075-T6', 'Aluminum 2024-T3']
2025-10-26 19:38:17 | helios | INFO | shutdown_event:322 | 🛑 Helios V2 shutting down
